Id,num_steps,num_positions
seq_003691,3128,88
seq_003692,7932,88
seq_003693,8257,88
seq_003694,2017,88
seq_003695,2922,88
seq_003696,1452,88
seq_003697,3768,88
seq_003698,5153,88
seq_003699,7046,88
seq_003700,3631,88
seq_003701,4977,88
seq_003702,4299,88
seq_003703,9376,88
seq_003704,9462,88
seq_003705,6011,88
seq_003706,3256,88
seq_003707,2329,88
seq_003708,4047,88
seq_003709,1404,88
seq_003710,6041,88
seq_003711,3772,88
seq_003712,11945,88
seq_003713,2316,88
seq_003714,4104,88
seq_003715,5250,88
seq_003716,4169,88
seq_003717,3037,88
seq_003718,4140,88
seq_003719,2847,88
seq_003720,3066,88
seq_003721,4084,88
seq_003722,3660,88
seq_003723,2838,88
seq_003724,3200,88
seq_003725,6284,88
seq_003726,5725,88
seq_003727,1405,88
seq_003728,8823,88
seq_003729,4742,88
seq_003730,10990,88
seq_003731,5019,88
seq_003732,2218,88
seq_003733,2879,88
seq_003734,3977,88
seq_003735,10428,88
seq_003736,3500,88
seq_003737,5450,88
seq_003738,3829,88
seq_003739,7647,88
seq_003740,3931,88
seq_003741,2211,88
seq_003742,9726,88
seq_003743,1754,88
seq_003744,2296,88
seq_003745,3289,88
seq_003746,4341,88
seq_003747,1204,88
seq_003748,7482,88
seq_003749,2289,88
seq_003750,3978,88
seq_003751,9852,88
seq_003752,1312,88
seq_003753,3982,88
seq_003754,2556,88
seq_003755,8448,88
seq_003756,8630,88
seq_003757,5267,88
seq_003758,2206,88
seq_003759,3223,88
seq_003760,3379,88
seq_003761,5598,88
seq_003762,4453,88
seq_003763,3724,88
seq_003764,2386,88
seq_003765,11410,88
seq_003766,1925,88
seq_003767,5656,88
seq_003768,2547,88
seq_003769,8424,88
seq_003770,3305,88
seq_003771,5078,88
seq_003772,4695,88
seq_003773,5174,88
seq_003774,9688,88
seq_003775,6548,88
seq_003776,3337,88
seq_003777,5407,88
seq_003778,11462,88
seq_003779,5573,88
seq_003780,8610,88
seq_003781,4411,88
seq_003782,4979,88
seq_003783,2937,88
seq_003784,5238,88
seq_003785,2898,88
seq_003786,3963,88
seq_003787,6390,88
seq_003788,2315,88
seq_003789,6643,88
seq_003790,1772,88
seq_003791,2371,88
seq_003792,1478,88
seq_003793,1935,88
seq_003794,11537,88
seq_003795,3556,88
seq_003796,2728,88
seq_003797,1847,88
seq_003798,4126,88
seq_003799,5558,88
seq_003800,1642,88
seq_003801,3363,88
seq_003802,4988,88
seq_003803,2380,88
seq_003804,9295,88
seq_003805,3911,88
seq_003806,7869,88
seq_003807,7400,88
seq_003808,2805,88
seq_003809,5456,88
seq_003810,3812,88
seq_003811,1973,88
seq_003812,3128,88
seq_003813,5020,88
seq_003814,9329,88
seq_003815,1623,88
seq_003816,3836,88
seq_003817,3034,88
seq_003818,5681,88
seq_003819,4070,88
seq_003820,5339,88
seq_003821,2799,88
seq_003822,10835,88
seq_003823,7561,88
seq_003824,8535,88
seq_003825,5952,88
seq_003826,6826,88
seq_003827,2893,88
seq_003828,5056,88
seq_003829,7332,88
seq_003830,10251,88
seq_003831,4441,88
seq_003832,4744,88
seq_003833,4151,88
seq_003834,3533,88
seq_003835,3529,88
seq_003836,5934,88
seq_003837,10793,88
seq_003838,6153,88
seq_003839,9271,88
seq_003840,8163,88
seq_003841,5991,88
seq_003842,6178,88
seq_003843,2643,88
seq_003844,5406,88
seq_003845,6185,88
seq_003846,10071,88
seq_003847,1946,88
seq_003848,2270,88
seq_003849,7842,88
seq_003850,406,88
seq_003851,8987,88
seq_003852,710,88
seq_003853,2962,88
seq_003854,4029,88
seq_003855,1915,88
seq_003856,4537,88
seq_003857,2773,88
seq_003858,6238,88
seq_003859,5357,88
seq_003860,3175,88
seq_003861,4160,88
seq_003862,11060,88
seq_003863,9388,88
seq_003864,2381,88
seq_003865,7881,88
seq_003866,3912,88
seq_003867,1696,88
seq_003868,1632,88
seq_003869,11335,88
seq_003870,1404,88
seq_003871,3941,88
seq_003872,10678,88
seq_003873,6749,88
seq_003874,688,88
seq_003875,4001,88
seq_003876,2747,88
seq_003877,1425,88
seq_003878,2796,88
seq_003879,2675,88
seq_003880,5149,88
seq_003881,2633,88
seq_003882,563,88
seq_003883,6867,88
seq_003884,10188,88
seq_003885,3833,88
seq_003886,11572,88
seq_003887,5040,88
seq_003888,3420,88
seq_003889,3516,88
seq_003890,3252,88
seq_003891,7794,88
seq_003892,3946,88
seq_003893,5822,88
seq_003894,7088,88
seq_003895,6013,88
seq_003896,9354,88
seq_003897,3621,88
seq_003898,4208,88
seq_003899,3908,88
seq_003900,4452,88
seq_003901,4036,88
seq_003902,4371,88
seq_003903,5849,88
seq_003904,3180,88
seq_003905,7994,88
seq_003906,4461,88
seq_003907,8003,88
seq_003908,6961,88
seq_003909,7904,88
seq_003910,4528,88
seq_003911,2231,88
seq_003912,5788,88
seq_003913,2503,88
seq_003914,3951,88
seq_003915,8276,88
seq_003916,2560,88
seq_003917,5552,88
seq_003918,6550,88
seq_003919,6867,88
seq_003920,2873,88
seq_003921,9475,88
seq_003922,5803,88
seq_003923,2946,88
seq_003924,3412,88
seq_003925,7291,88
seq_003926,6325,88
seq_003927,4547,88
seq_003928,2776,88
seq_003929,4309,88
seq_003930,1797,88
seq_003931,7640,88
seq_003932,4439,88
seq_003933,4079,88
seq_003934,4538,88
seq_003935,3493,88
seq_003936,4416,88
seq_003937,4086,88
seq_003938,6065,88
seq_003939,4901,88
seq_003940,3778,88
seq_003941,3429,88
seq_003942,2841,88
seq_003943,3429,88
seq_003944,7727,88
seq_003945,4670,88
seq_003946,3425,88
seq_003947,11236,88
seq_003948,6855,88
seq_003949,836,88
seq_003950,3241,88
seq_003951,4594,88
seq_003952,885,88
seq_003953,3078,88
seq_003954,8624,88
seq_003955,2684,88
seq_003956,11202,88
seq_003957,2303,88
seq_003958,8899,88
seq_003959,1871,88
seq_003960,3702,88
seq_003961,1319,88
seq_003962,4585,88
seq_003963,3660,88
seq_003964,9465,88
seq_003965,1879,88
seq_003966,4687,88
seq_003967,11677,88
seq_003968,1789,88
seq_003969,3283,88
seq_003970,10189,88
seq_003971,2108,88
seq_003972,880,88
seq_003973,3867,88
seq_003974,2330,88
seq_003975,4183,88
seq_003976,3605,88
seq_003977,3049,88
seq_003978,11193,88
seq_003979,2244,88
seq_003980,10670,88
seq_003981,2448,88
seq_003982,2676,88
seq_003983,7503,88
seq_003984,3290,88
seq_003985,2350,88
seq_003986,4208,88
seq_003987,2285,88
seq_003988,3906,88
seq_003989,3240,88
seq_003990,8201,88
seq_003991,3972,88
seq_003992,5440,88
seq_003993,4516,88
seq_003994,4840,88
seq_003995,2679,88
seq_003996,6110,88
seq_003997,4983,88
seq_003998,2486,88
seq_003999,8569,88
seq_004000,11129,88
seq_004001,4790,88
seq_004002,2931,88
seq_004003,3776,88
seq_004004,3964,88
seq_004005,1076,88
seq_004006,8823,88
seq_004007,4178,88
seq_004008,4313,88
seq_004009,6200,88
seq_004010,2894,88
seq_004011,1770,88
seq_004012,8474,88
seq_004013,2660,88
seq_004014,3311,88
seq_004015,9736,88
seq_004016,1780,88
seq_004017,9951,88
seq_004018,11778,88
seq_004019,1201,88
seq_004020,5388,88
seq_004021,570,88
seq_004022,2957,88
seq_004023,10957,88
seq_004024,2233,88
seq_004025,10068,88
seq_004026,3589,88
seq_004027,1875,88
seq_004028,8700,88
seq_004029,11628,88
seq_004030,1316,88
seq_004031,2418,88
seq_004032,8574,88
seq_004033,2198,88
seq_004034,4076,88
seq_004035,7634,88
seq_004036,8976,88
seq_004037,3903,88
seq_004038,2923,88
seq_004039,5261,88
seq_004040,2135,88
seq_004041,4692,88
seq_004042,709,88
seq_004043,3425,88
seq_004044,589,88
seq_004045,3869,88
seq_004046,1440,88
seq_004047,5900,88
seq_004048,2959,88
seq_004049,5846,88
seq_004050,4635,88
seq_004051,4181,88
seq_004052,5775,88
seq_004053,4759,88
seq_004054,1746,88
seq_004055,3647,88
seq_004056,6034,88
seq_004057,4102,88
seq_004058,2338,88
seq_004059,6609,88
seq_004060,10156,88
seq_004061,4153,88
seq_004062,5810,88
seq_004063,3665,88
seq_004064,2816,88
seq_004065,11792,88
seq_004066,3228,88
seq_004067,2936,88
seq_004068,2058,88
seq_004069,6557,88
seq_004070,7611,88
seq_004071,4533,88
seq_004072,3671,88
seq_004073,3384,88
seq_004074,7259,88
seq_004075,4608,88
seq_004076,3512,88
seq_004077,3499,88
seq_004078,1933,88
seq_004079,3907,88
seq_004080,4783,88
seq_004081,3582,88
seq_004082,11375,88
seq_004083,4205,88
seq_004084,722,88
seq_004085,3314,88
seq_004086,4054,88
seq_004087,4078,88
seq_004088,1645,88
seq_004089,6687,88
seq_004090,9121,88
seq_004091,5210,88
seq_004092,2046,88
seq_004093,2121,88
seq_004094,3604,88
seq_004095,4163,88
seq_004096,4458,88
seq_004097,5215,88
seq_004098,1827,88
seq_004099,3331,88
seq_004100,5495,88
seq_004101,8678,88
seq_004102,677,88
seq_004103,5591,88
seq_004104,7531,88
seq_004105,6754,88
seq_004106,4761,88
seq_004107,7333,88
seq_004108,3394,88
seq_004109,7932,88
seq_004110,5118,88
seq_004111,3706,88
seq_004112,5127,88
seq_004113,3329,88
seq_004114,6093,88
seq_004115,5085,88
seq_004116,2021,88
seq_004117,3639,88
seq_004118,3269,88
seq_004119,4512,88
seq_004120,1717,88
seq_004121,7367,88
seq_004122,2063,88
seq_004123,2005,88
seq_004124,11178,88
seq_004125,5320,88
seq_004126,1660,88
seq_004127,4957,88
seq_004128,5373,88
seq_004129,1801,88
seq_004130,4329,88
seq_004131,1056,88
seq_004132,1841,88
seq_004133,2920,88
seq_004134,10720,88
seq_004135,11597,88
seq_004136,654,88
seq_004137,10269,88
seq_004138,5514,88
seq_004139,631,88
seq_004140,9823,88
seq_004141,3101,88
seq_004142,4069,88
seq_004143,2135,88
seq_004144,3473,88
seq_004145,6886,88
seq_004146,6406,88
seq_004147,5112,88
seq_004148,4446,88
seq_004149,2453,88
seq_004150,3666,88
seq_004151,4858,88
seq_004152,4299,88
seq_004153,5766,88
seq_004154,5267,88
seq_004155,11381,88
seq_004156,2918,88
seq_004157,2494,88
seq_004158,5040,88
seq_004159,5923,88
seq_004160,1201,88
seq_004161,1869,88
seq_004162,2735,88
seq_004163,10231,88
seq_004164,4650,88
seq_004165,7164,88
seq_004166,8606,88
seq_004167,6465,88
seq_004168,2791,88
seq_004169,2977,88
seq_004170,3007,88
seq_004171,4222,88
seq_004172,7546,88
seq_004173,6090,88
seq_004174,7347,88
seq_004175,7210,88
seq_004176,2560,88
seq_004177,5007,88
seq_004178,2512,88
seq_004179,3025,88
seq_004180,2742,88
seq_004181,7138,88
seq_004182,8508,88
seq_004183,1193,88
seq_004184,6499,88
seq_004185,5838,88
seq_004186,4447,88
seq_004187,4589,88
seq_004188,9657,88
seq_004189,1907,88
seq_004190,1230,88
seq_004191,8307,88
seq_004192,8053,88
seq_004193,691,88
seq_004194,3877,88
seq_004195,3987,88
seq_004196,3268,88
seq_004197,5297,88
seq_004198,5240,88
seq_004199,10725,88
seq_004200,2203,88
seq_004201,4498,88
seq_004202,3118,88
seq_004203,1643,88
seq_004204,5800,88
seq_004205,10893,88
seq_004206,3562,88
seq_004207,2787,88
seq_004208,4038,88
seq_004209,4047,88
seq_004210,2120,88
seq_004211,2410,88
seq_004212,7460,88
seq_004213,7920,88
seq_004214,7458,88
seq_004215,3732,88
seq_004216,4803,88
seq_004217,6734,88
seq_004218,3345,88
seq_004219,1676,88
seq_004220,2176,88
seq_004221,4313,88
seq_004222,1737,88
seq_004223,1180,88
seq_004224,3990,88
seq_004225,7495,88
seq_004226,4123,88
seq_004227,7288,88
seq_004228,4528,88
seq_004229,1629,88
seq_004230,2023,88
seq_004231,3180,88
seq_004232,8338,88
seq_004233,2124,88
seq_004234,3659,88
seq_004235,3464,88
seq_004236,5095,88
seq_004237,6936,88
seq_004238,4765,88
seq_004239,5923,88
seq_004240,4256,88
seq_004241,4863,88
seq_004242,1873,88
seq_004243,4854,88
seq_004244,3431,88
seq_004245,1260,88
seq_004246,10966,88
seq_004247,4064,88
seq_004248,3725,88
seq_004249,3136,88
seq_004250,969,88
seq_004251,3824,88
seq_004252,5878,88
seq_004253,4440,88
seq_004254,6377,88
seq_004255,2388,88
seq_004256,3242,88
seq_004257,6272,88
seq_004258,4303,88
seq_004259,7962,88
seq_004260,7729,88
seq_004261,3495,88
seq_004262,11357,88
seq_004263,2616,88
seq_004264,3141,88
seq_004265,4242,88
seq_004266,10652,88
seq_004267,10059,88
seq_004268,2604,88
seq_004269,6978,88
seq_004270,7093,88
seq_004271,1671,88
seq_004272,3849,88
seq_004273,668,88
seq_004274,5714,88
seq_004275,5141,88
seq_004276,2898,88
seq_004277,3961,88
seq_004278,3166,88
seq_004279,6086,88
seq_004280,10601,88
seq_004281,4882,88
seq_004282,688,88
seq_004283,4528,88
seq_004284,4437,88
seq_004285,6840,88
seq_004286,9105,88
seq_004287,2598,88
seq_004288,3206,88
seq_004289,5297,88
seq_004290,4417,88
seq_004291,3468,88
seq_004292,10488,88
seq_004293,2618,88
seq_004294,2927,88
seq_004295,4927,88
seq_004296,3007,88
seq_004297,7230,88
seq_004298,6022,88
seq_004299,2562,88
seq_004300,1198,88
seq_004301,2946,88
seq_004302,3695,88
seq_004303,1684,88
seq_004304,3023,88
seq_004305,3069,88
seq_004306,3412,88
seq_004307,6913,88
seq_004308,1441,88
seq_004309,3986,88
seq_004310,5412,88
seq_004311,711,88
seq_004312,610,88
seq_004313,2314,88
seq_004314,4358,88
seq_004315,3133,88
seq_004316,5036,88
seq_004317,5711,88
seq_004318,8455,88
seq_004319,4035,88
seq_004320,9395,88
seq_004321,2620,88
seq_004322,8680,88
seq_004323,3597,88
seq_004324,4895,88
seq_004325,3607,88
seq_004326,996,88
seq_004327,3358,88
seq_004328,2286,88
seq_004329,10133,88
seq_004330,6151,88
seq_004331,5607,88
seq_004332,11183,88
seq_004333,9125,88
seq_004334,3158,88
seq_004335,1109,88
seq_004336,3322,88
seq_004337,1592,88
seq_004338,10024,88
seq_004339,6109,88
seq_004340,4124,88
seq_004341,1353,88
seq_004342,5999,88
seq_004343,10052,88
seq_004344,7584,88
seq_004345,4415,88
seq_004346,5748,88
seq_004347,694,88
seq_004348,4065,88
seq_004349,5170,88
seq_004350,2676,88
seq_004351,2236,88
seq_004352,9623,88
seq_004353,4872,88
seq_004354,4054,88
seq_004355,2225,88
seq_004356,5358,88
seq_004357,5910,88
seq_004358,3717,88
seq_004359,1920,88
seq_004360,3637,88
seq_004361,2310,88
seq_004362,4288,88
seq_004363,7720,88
seq_004364,5021,88
seq_004365,5506,88
seq_004366,2206,88
seq_004367,5246,88
seq_004368,5480,88
seq_004369,1664,88
seq_004370,5894,88
seq_004371,6171,88
seq_004372,8806,88
seq_004373,5733,88
seq_004374,1296,88
seq_004375,5094,88
seq_004376,1161,88
seq_004377,6628,88
seq_004378,10376,88
seq_004379,4155,88
seq_004380,6369,88
seq_004381,4799,88
seq_004382,3734,88
seq_004383,4577,88
seq_004384,3479,88
seq_004385,9029,88
seq_004386,9695,88
seq_004387,5499,88
seq_004388,3618,88
seq_004389,4619,88
seq_004390,6026,88
seq_004391,6915,88
seq_004392,4541,88
seq_004393,2516,88
seq_004394,3981,88
seq_004395,4930,88
seq_004396,4789,88
seq_004397,1933,88
seq_004398,5697,88
seq_004399,1170,88
seq_004400,4963,88
seq_004401,4921,88
seq_004402,2153,88
seq_004403,4926,88
seq_004404,4644,88
seq_004405,4058,88
seq_004406,5079,88
seq_004407,5582,88
seq_004408,2125,88
seq_004409,3501,88
seq_004410,2049,88
seq_004411,9079,88
seq_004412,4297,88
seq_004413,8128,88
seq_004414,7210,88
seq_004415,4813,88
seq_004416,4406,88
seq_004417,4959,88
seq_004418,3651,88
seq_004419,5844,88
seq_004420,1356,88
seq_004421,2195,88
seq_004422,7541,88
seq_004423,3741,88
seq_004424,4321,88
seq_004425,4577,88
seq_004426,6045,88
seq_004427,4398,88
seq_004428,3912,88
seq_004429,1538,88
seq_004430,2452,88
seq_004431,3384,88
seq_004432,4870,88
seq_004433,4963,88
seq_004434,2611,88
seq_004435,3207,88
seq_004436,1920,88
seq_004437,3586,88
seq_004438,10208,88
seq_004439,2182,88
seq_004440,2065,88
seq_004441,4405,88
seq_004442,6081,88
seq_004443,1286,88
seq_004444,5142,88
seq_004445,7230,88
seq_004446,3343,88
seq_004447,3176,88
seq_004448,6619,88
seq_004449,2564,88
seq_004450,5365,88
seq_004451,4316,88
seq_004452,2291,88
seq_004453,2420,88
seq_004454,5251,88
seq_004455,3033,88
seq_004456,6136,88
seq_004457,2206,88
seq_004458,9509,88
seq_004459,2197,88
seq_004460,4118,88
seq_004461,923,88
seq_004462,2770,88
seq_004463,3098,88
seq_004464,4827,88
seq_004465,5260,88
seq_004466,3382,88
seq_004467,3104,88
seq_004468,5010,88
seq_004469,3197,88
seq_004470,8484,88
seq_004471,5953,88
seq_004472,1949,88
seq_004473,6984,88
seq_004474,9767,88
seq_004475,1775,88
seq_004476,5584,88
seq_004477,7960,88
seq_004478,2040,88
seq_004479,1261,88
seq_004480,3890,88
seq_004481,5044,88
seq_004482,3410,88
seq_004483,11542,88
seq_004484,3258,88
seq_004485,4354,88
seq_004486,1312,88
seq_004487,3715,88
seq_004488,6900,88
seq_004489,2239,88
seq_004490,8356,88
seq_004491,3678,88
seq_004492,6341,88
seq_004493,1201,88
seq_004494,1713,88
seq_004495,6307,88
seq_004496,2314,88
seq_004497,3014,88
seq_004498,3600,88
seq_004499,2035,88
seq_004500,5149,88
seq_004501,10213,88
seq_004502,7424,88
seq_004503,5323,88
seq_004504,3513,88
seq_004505,6579,88
seq_004506,1877,88
seq_004507,4138,88
seq_004508,6727,88
seq_004509,4377,88
seq_004510,3984,88
seq_004511,4634,88
seq_004512,4391,88
seq_004513,2242,88
seq_004514,6743,88
seq_004515,5019,88
seq_004516,4749,88
seq_004517,5658,88
seq_004518,2398,88
seq_004519,7697,88
seq_004520,5019,88
seq_004521,3683,88
seq_004522,5389,88
seq_004523,2909,88
seq_004524,1691,88
seq_004525,1902,88
seq_004526,6192,88
seq_004527,3818,88
seq_004528,8986,88
seq_004529,6724,88
seq_004530,1490,88
seq_004531,3571,88
seq_004532,3557,88
seq_004533,2576,88
seq_004534,4377,88
seq_004535,1295,88
seq_004536,5981,88
seq_004537,4571,88
seq_004538,6435,88
seq_004539,4784,88
seq_004540,1937,88
seq_004541,4057,88
seq_004542,3303,88
seq_004543,6006,88
seq_004544,3459,88
seq_004545,4118,88
seq_004546,3349,88
seq_004547,6392,88
seq_004548,2779,88
seq_004549,5141,88
seq_004550,3763,88
seq_004551,9105,88
seq_004552,4990,88
seq_004553,4250,88
seq_004554,7562,88
seq_004555,3782,88
seq_004556,7347,88
seq_004557,4683,88
seq_004558,1957,88
seq_004559,731,88
seq_004560,10101,88
seq_004561,4683,88
seq_004562,7045,88
seq_004563,3691,88
seq_004564,2488,88
seq_004565,9796,88
seq_004566,5714,88
seq_004567,3547,88
seq_004568,6166,88
seq_004569,4379,88
seq_004570,2166,88
seq_004571,715,88
seq_004572,6090,88
seq_004573,5174,88
seq_004574,5331,88
seq_004575,3808,88
seq_004576,5545,88
seq_004577,5793,88
seq_004578,3984,88
seq_004579,5142,88
seq_004580,5741,88
seq_004581,3799,88
seq_004582,4606,88
seq_004583,3270,88
seq_004584,5209,88
seq_004585,6864,88
seq_004586,4163,88
seq_004587,11621,88
seq_004588,3731,88
seq_004589,4800,88
seq_004590,4501,88
seq_004591,2235,88
seq_004592,1674,88
seq_004593,11794,88
seq_004594,6561,88
seq_004595,6530,88
seq_004596,3690,88
seq_004597,4036,88
seq_004598,4314,88
seq_004599,4444,88
seq_004600,6652,88
seq_004601,624,88
seq_004602,5346,88
seq_004603,5508,88
seq_004604,4971,88
seq_004605,7851,88
seq_004606,4473,88
seq_004607,4457,88
seq_004608,3395,88
seq_004609,3635,88
seq_004610,3509,88
seq_004611,2926,88
seq_004612,1998,88
seq_004613,3563,88
seq_004614,1967,88
seq_004615,2129,88
seq_004616,5429,88
seq_004617,729,88
seq_004618,2847,88
seq_004619,3402,88
seq_004620,7667,88
seq_004621,841,88
seq_004622,2701,88
seq_004623,5970,88
seq_004624,9913,88
seq_004625,7452,88
seq_004626,7153,88
seq_004627,8448,88
seq_004628,3828,88
seq_004629,3474,88
seq_004630,5097,88
seq_004631,5696,88
seq_004632,907,88
seq_004633,3254,88
seq_004634,3669,88
seq_004635,4741,88
seq_004636,1893,88
seq_004637,4907,88
seq_004638,8898,88
seq_004639,1110,88
seq_004640,4112,88
seq_004641,4983,88
seq_004642,4006,88
seq_004643,3976,88
seq_004644,1189,88
seq_004645,5459,88
seq_004646,4055,88
seq_004647,9292,88
seq_004648,5167,88
seq_004649,1860,88
seq_004650,4879,88
seq_004651,4073,88
seq_004652,5070,88
seq_004653,3813,88
seq_004654,6561,88
seq_004655,5103,88
seq_004656,6844,88
seq_004657,1927,88
seq_004658,2861,88
seq_004659,3033,88
seq_004660,5040,88
seq_004661,3343,88
seq_004662,3699,88
seq_004663,3273,88
seq_004664,2189,88
